,id,code,description,hasChildren,section,index,crawled,country,parent_id,error_message,selectable,intervalMin,intervalMax
23389,30401,0102294930,Heifers and cows of the Schwyz and Fribourg breeds,False,,,,AT,24301,,True,,
23390,30501,0102294940,Heifers and cows of the spotted Simmental breed,False,,,,AT,24301,,True,,
23391,30601,0102294950,"Bulls of the Schwyz, Fribourg and spotted Simmental breeds",False,,,,AT,24301,,True,,
23392,30701,0102294990,Other,False,,,,AT,24301,,True,,
23393,30801,01022951,For slaughter,True,,,Done,AT,25101,,,,
23394,31101,01022959,Other,True,,,Done,AT,25101,,,,
23395,31601,01022961,For slaughter,False,,,,AT,25401,,True,,
23396,31701,01022969,Other,True,,,Done,AT,25401,,,,
23397,32201,01022991,For slaughter,True,,,Done,AT,25701,,,,
23398,32501,01022999,Other,True,,,Done,AT,25701,,,,
23399,111602,0202203081,Of bison,False,,,,AT,85602,,True,,
23400,111702,0202203082,Other,False,,,,AT,85602,,True,,
23401,111802,0202203083,Of bison,False,,,,AT,85702,,True,,
23402,111902,0202203084,Other,False,,,,AT,85702,,True,,
23403,112002,0202203085,Of bison,False,,,,AT,85802,,True,,
23404,112102,0202203086,Other,False,,,,AT,85802,,True,,
23405,112202,0202301081,Of bison,False,,,,AT,86402,,True,,
23406,112302,0202301082,Other,False,,,,AT,86402,,True,,
23407,112402,0202301083,Of bison,False,,,,AT,86502,,True,,
23408,112502,0202301084,Other,False,,,,AT,86502,,True,,
23409,112602,0202301085,Of bison,False,,,,AT,86602,,True,,
23410,112702,0202301086,Other,False,,,,AT,86602,,True,,
23411,112802,0202305081,Of bison,False,,,,AT,87202,,True,,
23412,112902,0202305082,Other,False,,,,AT,87202,,True,,
23413,113002,0202305083,Of bison,False,,,,AT,87302,,True,,
23414,113102,0202305084,Other,False,,,,AT,87302,,True,,
23415,113202,0202305085,Of bison,False,,,,AT,87402,,True,,
23416,113302,0202305086,Other,False,,,,AT,87402,,True,,
23417,113402,,"For the manufacture of products falling within subheadings 1602 10, 1602 50 31 or 1602 50 95, not containing meat other than that of animals of the bovine species, with a collagen/protein ratio of no more than 0,45 and containing by weight at least 20% of lean meat (excluding offal and fat) with meat and jelly accounting for at least 85% of the total net weight; the products must be subjected to a heat treatment sufficient to ensure the coagulation of meat proteins in the whole of the product and which therefore shows no traces of a pinkish liquid on the cut surface when the product is cut along a line passing through its thickest part (A-products)",True,,,Done,AT,88002,,,0202309041,0202309042
23418,113502,,"For the manufacture of products other than those falling within subheadings ex 0210 20, 0210 99 51, 0210 99 90, 1602 50 10 and 1602 90 61 (B-products)",True,,,Done,AT,88002,,,0202309043,0202309044
23419,113602,,Other,True,,,Done,AT,88002,,,0202309045,0202309046
23420,113702,0202309047,Of bison,False,,,,AT,88102,,True,,
23421,113802,0202309048,Other,False,,,,AT,88102,,True,,
23422,114202,0202309070,"For the manufacture of products falling within subheadings 1602 10, 1602 50 31 or 1602 50 95, not containing meat other than that of animals of the bovine species, with a collagen/protein ratio of no more than 0,45 and containing by weight at least 20% of lean meat (excluding offal and fat) with meat and jelly accounting for at least 85% of the total net weight; the products must be subjected to a heat treatment sufficient to ensure the coagulation of meat proteins in the whole of the product and which therefore shows no traces of a pinkish liquid on the cut surface when the product is cut along a line passing through its thickest part (A-products)",False,,,,AT,88402,,True,,
23423,114302,0202309075,"For the manufacture of products other than those falling within subheadings ex 0210 20, 0210 99 51, 0210 99 90, 1602 50 10 and 1602 90 61 (B-products)",False,,,,AT,88402,,True,,
23424,114402,0202309080,Other,False,,,,AT,88402,,True,,
23425,114502,0203195510,"Tenderloin, presented separately",False,,,,AT,109302,,True,,
23426,114602,,"Loins and cuts thereof, excluding tenderloin presented separately",True,,,Done,AT,109302,,,0203195515,0203195525
23427,114802,0203195530,Ham and cuts of ham,False,,,,AT,109302,,True,,
23428,114902,0203195590,Other,False,,,,AT,109302,,True,,
23429,115102,,"Loins and cuts thereof, excluding tenderloin presented separately",True,,,Done,AT,109402,,,0203295520,0203295530
23430,115302,,Other,True,,,Done,AT,109402,,,0203295591,0203295599
23431,115602,,"Thin skirt, whole",True,,,Done,AT,90602,,,0206299111,0206299115
23432,115902,,Other,True,,,Done,AT,90602,,,0206299121,0206299129
23433,116202,,"Thin skirt, whole",True,,,Done,AT,90902,,,0206299133,0206299145
23434,116402,,Other,True,,,Done,AT,90902,,,0206299151,0206299199
23435,116602,02072660,Drumsticks and cuts of drumsticks,False,,,,AT,92602,,True,,
23436,116702,02072670,Other,False,,,,AT,92602,,True,,
23437,116802,02072760,Drumsticks and cuts thereof,False,,,,AT,93202,,True,,
23438,116902,02072770,Other,False,,,,AT,93202,,True,,
23439,126002,0207602110,Fresh or chilled,False,,,,AT,110302,,True,,
23440,126102,0207602190,Other,False,,,,AT,110302,,True,,
23441,126402,0210195010,"Hams, in brine, enclosed in a bladder or in an artificial gut",False,,,,AT,110602,,True,,
23442,126502,0210195090,Other,False,,,,AT,110602,,True,,
23443,130602,02101981,Boneless,True,,,Done,AT,106002,,,,
23444,127202,02101989,Other,False,,,,AT,106002,,True,,
23445,127402,0210992110,Frozen,False,,,,AT,110902,,True,,
23446,127602,0210992190,Other,False,,,,AT,110902,,True,,
23447,127902,0210992910,Frozen,False,,,,AT,111202,,True,,
23448,128302,0210992990,Other,False,,,,AT,111202,,True,,
23449,128502,0210995110,Of bison,False,,,,AT,111302,,True,,
23450,128602,0210995190,Other,False,,,,AT,111302,,True,,
23451,128702,0210995910,Of bison,False,,,,AT,111402,,True,,
23452,128802,0210995990,Other,False,,,,AT,111402,,True,,
23453,128902,02109971,"Fatty livers of geese or ducks, salted or in brine",False,,,,AT,108702,,True,,
23454,129002,02109979,Other,False,,,,AT,108702,,True,,
23455,129302,0210998510,Of sheep and goats,False,,,,AT,109002,,True,,
23456,129402,0210998590,Other,False,,,,AT,109002,,True,,
23457,390503,0302893910,Of the species Sebastes mentella,False,,,,AT,308403,,True,,
23458,390603,0302893990,Other,False,,,,AT,308403,,True,,
23459,391503,0303661911,For processing,False,,,,AT,313803,,True,,
23460,391603,0303661919,Other,False,,,,AT,313803,,True,,
23461,391703,0303661991,For processing,False,,,,AT,314003,,True,,
23462,391803,0303661999,Other,False,,,,AT,314003,,True,,
23463,393403,0303893910,Of the species Sebastes mentella,False,,,,AT,321603,,True,,
23464,393503,0303893990,Other,False,,,,AT,321603,,True,,
23465,408903,0304799011,For processing,False,,,,AT,345903,,True,,
23466,409003,0304799013,Other,False,,,,AT,345903,,True,,
23467,409303,0304892910,Of the species Sebastes mentella,False,,,,AT,346903,,True,,
23468,409403,0304892990,Other,False,,,,AT,346903,,True,,
23469,409503,0304894910,Mackerel of the species Scomber scombrus,False,,,,AT,347103,,True,,
23470,409703,,Mackerel of the species Scomber japonicus,True,,,Done,AT,347103,,,0304894920,0304894929
23471,409803,0304894990,Fish of the species Orcynopsis unicolor,False,,,,AT,347103,,True,,
23472,411303,0304952110,For processing,False,,,,AT,353403,,True,,
23473,411403,0304952190,Other,False,,,,AT,353403,,True,,
23474,411503,0304952510,For processing,False,,,,AT,353503,,True,,
23475,411603,0304952590,Other,False,,,,AT,353503,,True,,
23476,411703,,Blue grenadier (Macruronus novaezelandiae),True,,,Done,AT,354003,,,0304959011,0304959013
23477,411803,,Patagonian grenadier (Macruronus magellanicus),True,,,Done,AT,354003,,,0304959014,0304959015
23478,411903,,Other,True,,,Done,AT,354003,,,0304959017,0304959019
23479,412003,0304992111,Of trout (Oncorhynchus mykiss),False,,,,AT,354303,,True,,
23480,412103,0304992112,"Of trout (Salmo trutta, Oncorhynchus clarki, Oncorhynchus aguabonita and Oncorhynchus gilae)",False,,,,AT,354303,,True,,
23481,412203,0304992113,Of Atlantic salmon (Salmo salar),False,,,,AT,354303,,True,,
23482,412303,0304992115,"Of Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus) and Danube salmon (Hucho hucho)",False,,,,AT,354303,,True,,
23483,412903,0304992340,Flaps,False,,,,AT,354603,,True,,
23484,413003,0304992390,Other,False,,,,AT,354603,,True,,
23485,414103,,"Of mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus)",True,,,Done,AT,355703,,,0304999912,0304999919
23486,414203,0304999920,"Sea bream (Dentex dentex, Pagellus spp.)",False,,,,AT,355703,,True,,
23487,414303,0304999925,Of gilt-head sea breams (Sparus aurata),False,,,,AT,355703,,True,,
23488,414603,0304999940,Of bluefin tuna (Thunnus thynnus),False,,,,AT,355703,,True,,
23489,414703,0304999950,Of Atlantic bigeye tuna (Thunnus obesus),False,,,,AT,355703,,True,,
23490,414903,,"Of flatfish (Limanda aspera, Lepidopsetta bilineata, Pleuronectes quadrituberculatus, Limanda ferruginea, Lepidopsetta polyxystra)",True,,,Done,AT,355703,,,0304999965,0304999969
23491,415003,0304999970,European sea bass (Dicentrarchus labrax),False,,,,AT,355703,,True,,
23492,415203,0304999990,Other,False,,,,AT,355703,,True,,
23493,415403,0305200041,"Hard fish roes, salted or in brine, for processing",False,,,,AT,356103,,True,,
23494,415503,0305200049,Other,False,,,,AT,356103,,True,,
23495,417403,0306359020,For processing,False,,,,AT,370103,,True,,
23496,417503,0306359030,Other,False,,,,AT,370103,,True,,
23497,417603,0306359096,For processing,False,,,,AT,370403,,True,,
23498,417703,0306359099,Other,False,,,,AT,370403,,True,,
23499,417803,0306951910,"Smoked, whether in shell or not, whether or not cooked before or during the smoking process, not otherwise prepared, in immediate packings of a net content exceeding 2 kg",False,,,,AT,388303,,True,,
23500,417903,0306951990,Other,False,,,,AT,388303,,True,,
23501,418003,0306952021,"Smoked, whether in shell or not, whether or not cooked before or during the smoking process, not otherwise prepared, in immediate packings of a net content exceeding 2 kg",False,,,,AT,371403,,True,,
23502,418103,0306952029,Other,False,,,,AT,371403,,True,,
23503,418203,0306952091,"Smoked, whether in shell or not, whether or not cooked before or during the smoking process, not otherwise prepared, in immediate packings of a net content exceeding 2 kg",False,,,,AT,371603,,True,,
23504,418303,0306952099,Other,False,,,,AT,371603,,True,,
23505,418403,0306953021,"Smoked, whether in shell or not, whether or not cooked before or during the smoking process, not otherwise prepared, in immediate packings of a net content exceeding 2 kg",False,,,,AT,371903,,True,,
23506,418503,0306953029,Other,False,,,,AT,371903,,True,,
23507,418603,0306953091,"Smoked, whether in shell or not, whether or not cooked before or during the smoking process, not otherwise prepared, in immediate packings of a net content exceeding 2 kg",False,,,,AT,372103,,True,,
23508,418703,0306953099,Other,False,,,,AT,372103,,True,,
23509,103804,,Not exceeding 47 %,True,,,Done,AT,90304,,,0406906100,0406906900
23510,104004,,Exceeding 47 % but not exceeding 72 %,True,,,Done,AT,90304,,,0406907300,0406909200
23511,104204,04069093,Exceeding 72 %,False,,,,AT,90304,,True,,
23512,41306,06029045,Rooted cuttings and young plants,False,,,,AT,34806,,True,,
23513,41406,,Other,True,,,Done,AT,34806,,,0602904600,0602904800
23514,41606,0602909110,Potted plants not exceeding 1 m in height,False,,,,AT,41006,,True,,
23515,41706,0602909190,Other,False,,,,AT,41006,,True,,
23516,41906,0602909910,Potted plants not exceeding 1 m in height,False,,,,AT,41206,,True,,
