4digit,10digit,link
0706,0706900000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0706900000
0707,0707000000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0707000000
0708,0708100000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0708100000
0708,0708200000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0708200000
0708,0708900000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0708900000
0709,0709200000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0709200000
0709,0709300000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0709300000
0709,0709400000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0709400000
0709,0709510000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0709510000
0709,0709591000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0709591000
0709,0709592000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0709592000
0709,0709593000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0709593000
0709,0709594000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0709594000
0709,0709595000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0709595000
0709,0709596000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0709596000
0709,0709599000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0709599000
0709,0709600000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0709600000
0709,0709700000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0709700000
0709,0709910000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0709910000
0709,0709920000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0709920000
0709,0709930000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0709930000
0709,0709991010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0709991010
0709,0709991090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0709991090
0709,0709999001,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0709999001
0709,0709999002,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0709999002
0709,0709999003,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0709999003
0709,0709999004,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0709999004
0709,0709999005,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0709999005
0709,0709999010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0709999010
0709,0709999090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0709999090
0710,0710100000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0710100000
0710,0710210000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0710210000
0710,0710221000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0710221000
0710,0710229000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0710229000
0710,0710290000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0710290000
0710,0710300000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0710300000
0710,0710400000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0710400000
0710,0710801000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0710801000
0710,0710802000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0710802000
0710,0710803000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0710803000
0710,0710804000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0710804000
0710,0710809010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0710809010
0710,0710809020,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0710809020
0710,0710809030,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0710809030
0710,0710809090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0710809090
0710,0710900000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0710900000
0711,0711200000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0711200000
0711,0711400000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0711400000
0711,0711511200,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0711511200
0711,0711511900,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0711511900
0711,0711519000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0711519000
0711,0711591100,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0711591100
0711,0711591910,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0711591910
0711,0711591990,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0711591990
0711,0711599010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0711599010
0711,0711599090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0711599090
0711,0711903110,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0711903110
0711,0711903190,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0711903190
0711,0711903410,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0711903410
0711,0711903490,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0711903490
0711,0711903900,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0711903900
0711,0711909000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0711909000
0712,0712200000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0712200000
0712,0712310000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0712310000
0712,0712320000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0712320000
0712,0712330000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0712330000
0712,0712391000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0712391000
0712,0712392000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0712392000
0712,0712395000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0712395000
0712,0712399100,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0712399100
0712,0712399910,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0712399910
0712,0712399990,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0712399990
0712,0712901010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0712901010
0712,0712901090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0712901090
0712,0712902000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0712902000
0712,0712903000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0712903000
0712,0712904000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0712904000
0712,0712905010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0712905010
0712,0712905090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0712905090
0712,0712909100,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0712909100
0712,0712909910,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0712909910
0712,0712909990,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0712909990
0713,0713101000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0713101000
0713,0713109000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0713109000
0713,0713201000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0713201000
0713,0713209000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0713209000
0713,0713311000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0713311000
0713,0713319000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0713319000
0713,0713321000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0713321000
0713,0713329000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0713329000
0713,0713331000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0713331000
0713,0713339000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0713339000
0713,0713340000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0713340000
0713,0713350000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0713350000
0713,0713390000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0713390000
0713,0713401000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0713401000
0713,0713409000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0713409000
0713,0713501000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0713501000
0713,0713509000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0713509000
0713,0713601000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0713601000
0713,0713609000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0713609000
0713,0713901000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0713901000
0713,0713909000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0713909000
0714,0714101000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0714101000
0714,0714102000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0714102000
0714,0714103000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0714103000
0714,0714201100,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0714201100
0714,0714201900,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0714201900
0714,0714202000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0714202000
0714,0714203000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0714203000
0714,0714300000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0714300000
0714,0714400001,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0714400001
0714,0714400090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0714400090
0714,0714500000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0714500000
0714,0714901000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0714901000
0714,0714902100,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0714902100
0714,0714902900,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0714902900
0714,0714909010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0714909010
0714,0714909091,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0714909091
0714,0714909099,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0714909099
0801,0801110000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0801110000
0801,0801120000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0801120000
0801,0801191000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0801191000
0801,0801199000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0801199000
0801,0801210000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0801210000
0801,0801220000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0801220000
0801,0801310000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0801310000
0801,0801320000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0801320000
0802,0802110000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0802110000
0802,0802120000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0802120000
0802,0802210000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0802210000
0802,0802220000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0802220000
0802,0802310000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0802310000
0802,0802320000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0802320000
0802,0802411000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0802411000
0802,0802419000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0802419000
0802,0802421000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0802421000
0802,0802429000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0802429000
0802,0802510000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0802510000
0802,0802520000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0802520000
0802,0802611000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0802611000
0802,0802619000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0802619000
0802,0802620000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0802620000
0802,0802700000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0802700000
0802,0802800001,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0802800001
0802,0802800090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0802800090
0802,0802902000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0802902000
0802,0802903010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0802903010
0802,0802903020,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0802903020
0802,0802903090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0802903090
0802,0802909010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0802909010
0802,0802909020,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0802909020
0802,0802909030,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0802909030
0802,0802909040,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0802909040
0802,0802909090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0802909090
0803,0803100000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0803100000
0803,0803900000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0803900000
0804,0804100000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0804100000
0804,0804200000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0804200000
0804,0804300001,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0804300001
0804,0804300090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0804300090
0804,0804400000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0804400000
0804,0804501001,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0804501001
0804,0804501090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0804501090
0804,0804502001,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0804502001
0804,0804502090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0804502090
0804,0804503000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0804503000
0805,0805100000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0805100000
0805,0805211000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0805211000
0805,0805219000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0805219000
0805,0805220000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0805220000
0805,0805290000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0805290000
0805,0805400001,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0805400001
0805,0805400090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0805400090
0805,0805500000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0805500000
0805,0805900000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0805900000
0806,0806100000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0806100000
0806,0806200000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0806200000
0807,0807110000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0807110000
