stt,area,page,cntyCd,baseYy,reffNoNm,prlstClsfSrno
9938,EU,6,DE,2024,DEBTI33422/24-1,4908
9939,EU,6,DE,2024,DEBTI19823/24-1,1437
9940,EU,6,DE,2024,DEBTI27619/24-1,3487
9941,EU,6,FR,2024,FRBTIFR-BTI-2024-04000,666
9942,EU,6,FR,2024,FRBTIFR-BTI-2024-03357,425
9943,EU,6,DE,2024,DEBTI27481/24-1,3439
9944,EU,6,FR,2024,FRBTIFR-BTI-2024-03640,515
9945,EU,6,DE,2024,DEBTI17873/24-1,979
9946,EU,6,DE,2024,DEBTI17269/24-1,880
9947,EU,6,DE,2024,DEBTI23237/24-1,2231
9948,EU,6,DE,2024,DEBTI30708/24-1,4265
9949,EU,6,DE,2024,DEBTI29570/24-1,4004
9950,EU,6,DE,2024,DEBTI28935/24-1,3826
9951,EU,6,FR,2024,FRBTIFR-BTI-2024-02399,229
9952,EU,6,DE,2024,DEBTI31952/24-1,4562
9953,EU,6,DE,2024,DEBTI25969/24-1,2976
9954,EU,6,DE,2024,DEBTI29849/24-1,4060
9955,EU,6,BE,2024,BEBTIDT.50.014.505,2
9956,EU,6,DE,2024,DEBTI17691/24-1,953
9957,EU,6,DE,2024,DEBTI25377/24-1,2813
9958,EU,6,DE,2024,DEBTI34113/24-1,5074
9959,EU,6,CZ,2024,CZBTI37/141536/2024-580000-04/01,151
9960,EU,6,DE,2024,DEBTI31337/24-4,4416
9961,EU,6,DE,2024,DEBTI30999/24-1,4337
9962,EU,6,FR,2024,FRBTIFR-BTI-2024-04923,1094
9963,EU,6,ES,2024,ESBTIESBTI2024SOL392,31
9964,EU,6,DE,2024,DEBTI18554/24-1,1164
9965,EU,6,DE,2024,DEBTI31337/24-2,4414
9966,EU,6,PL,2024,PLBTIWIT-2024-000899,114
9967,EU,6,DE,2024,DEBTI17920/24-1,999
9968,EU,6,FR,2024,FRBTIFR-BTI-2024-04486,931
9969,EU,6,IT,2024,ITBTIIT922104-2024-BTI0228,122
9970,EU,6,DE,2024,DEBTI27804/24-1,3553
9971,EU,6,DE,2024,DEBTI18488/24-1,1143
9972,EU,6,DE,2024,DEBTI32261/24-1,4665
9973,EU,6,DE,2024,DEBTI30829/24-1,4301
9974,EU,6,DE,2024,DEBTI25458/24-1,2833
9975,EU,6,DE,2024,DEBTI27768/24-1,3540
9976,EU,6,AT,2024,ATBTI2024000285-DEC,68
9977,EU,6,DE,2024,DEBTI13982/24-1,432
9978,EU,6,DE,2024,DEBTI27115/24-1,3287
9979,EU,6,AT,2024,ATBTI2024000287-DEC,70
9980,EU,6,AT,2024,ATBTI2024000281-DEC,64
9981,EU,6,DE,2024,DEBTI19124/24-1,1276
9982,EU,6,FR,2024,FRBTIFR-BTI-2024-01303,84
9983,EU,6,DE,2024,DEBTI32090/24-1,4602
9984,EU,6,CZ,2024,CZBTI47/121901/2024-580000-04/01,301
9985,EU,6,DE,2024,DEBTI29539/24-1,3993
9986,EU,6,HU,2024,HUBTIHU190000-2024-3177541785,11
9987,EU,6,CZ,2024,CZBTI31/102386/2024-580000-04/01,3
9988,EU,6,DE,2024,DEBTI34023/24-1,5051
9989,EU,6,DE,2024,DEBTI31337/24-3,4415
9990,EU,6,DE,2024,DEBTI11762/24-1,161
9991,EU,6,HU,2024,HUBTIHU190000-2024-3206962875,14
9992,EU,6,HU,2024,HUBTIHU190000-2024-3383433870,32
9993,EU,6,ES,2024,ESBTIESBTI2024SOL393,32
9994,EU,6,DE,2024,DEBTI28201/24-1,3667
9995,EU,6,HU,2024,HUBTIHU190000-2024-3228030897,19
9996,EU,6,DE,2024,DEBTI18402/24-1,1122
9997,EU,6,DE,2024,DEBTI25958/24-1,2971
9998,EU,6,DE,2024,DEBTI27482/24-1,3440
9999,EU,6,DE,2024,DEBTI31017/24-1,4345
10000,EU,6,DE,2024,DEBTI31337/24-5,4417
10001,EU,6,FR,2024,FRBTIFR-BTI-2024-04485,930
10002,EU,6,AT,2024,ATBTI2024000309-DEC,90
10003,EU,6,DE,2024,DEBTI18420/24-1,1124
10004,EU,6,DE,2024,DEBTI25419/24-1,2823
10005,EU,6,AT,2024,ATBTI2024000286-DEC,69
10006,EU,6,FR,2024,FRBTIFR-BTI-2024-02397,228
10007,EU,6,FR,2024,FRBTIFR-BTI-2024-00404,27
10008,EU,6,DE,2024,DEBTI7395/24-1,6142
10009,EU,6,DE,2024,DEBTI31337/24-1,4413
10010,EU,6,DE,2024,DEBTI27805/24-1,3554
10011,EU,6,DE,2024,DEBTI30997/24-1,4336
10012,EU,6,DE,2024,DEBTI22641/24-1,2078
10013,EU,6,FR,2024,FRBTIFR-BTI-2024-04567,976
10014,EU,6,DE,2024,DEBTI23014/24-1,2166
10015,EU,6,DE,2024,DEBTI27440/24-1,3415
10016,EU,6,DE,2024,DEBTI21462/24-1,1820
10017,EU,6,ES,2024,ESBTIESBTI2024SOL596,115
10018,EU,6,DE,2024,DEBTI15122/24-1,578
10019,EU,6,ES,2024,ESBTIESBTI2024SOL600,119
10020,EU,6,DE,2024,DEBTI31606/24-1,4515
10021,EU,6,FR,2024,FRBTIFR-BTI-2024-04498,939
10022,EU,6,FR,2024,FRBTIFR-BTI-2024-01935,147
10023,EU,6,DE,2024,DEBTI17476/24-1,911
10024,EU,6,FR,2024,FRBTIFR-BTI-2024-01875,141
10025,EU,6,FR,2024,FRBTIFR-BTI-2024-04494,935
10026,EU,6,DE,2024,DEBTI23250/24-1,2239
10027,EU,6,DE,2024,DEBTI24537/24-1,2519
10028,EU,6,PL,2024,PLBTIWIT-2024-000910,125
10029,EU,6,PL,2024,PLBTIWIT-2024-000906,121
10030,EU,6,DE,2024,DEBTI27899/24-1,3589
10031,EU,6,PL,2024,PLBTIWIT-2024-000912,127
10032,EU,6,DE,2024,DEBTI27181/24-1,3319
10033,EU,6,FR,2024,FRBTIFR-BTI-2024-04538,960
10034,EU,6,DE,2024,DEBTI25766/24-1,2923
10035,EU,6,DE,2024,DEBTI25453/24-1,2832
10036,EU,6,DE,2024,DEBTI27650/24-1,3500
10037,EU,6,DE,2024,DEBTI26879/24-1,3257
10038,EU,6,DE,2024,DEBTI21749/24-1,1862
10039,EU,6,FR,2024,FRBTIFR-BTI-2024-04100,716
10040,EU,6,FR,2024,FRBTIFR-BTI-2024-04589,987
10041,EU,6,DE,2024,DEBTI34529/24-1,5157
10042,EU,6,DE,2024,DEBTI27034/24-1,3275
10043,EU,6,DE,2024,DEBTI19488/24-1,1363
10044,EU,6,DE,2024,DEBTI17501/24-1,919
10045,EU,6,CZ,2024,CZBTI43/162731/2024-580000-04/01,221
10046,EU,6,DE,2024,DEBTI21862/24-1,1890
10047,EU,6,FR,2024,FRBTIFR-BTI-2024-04215,786
10048,EU,6,DE,2024,DEBTI31577/24-2,4474
10049,EU,6,DE,2024,DEBTI20453/24-1,1601
10050,EU,6,NL,2024,NLBTI2024-0528,155
10051,EU,6,DE,2024,DEBTI27521/24-1,3468
10052,EU,6,NL,2024,NLBTI2024-0527,154
10053,EU,6,IT,2024,ITBTIIT922104-2023-BTI0805,10
10054,EU,6,DE,2024,DEBTI34217/24-1,5090
10055,EU,6,DE,2024,DEBTI24714/24-1,2582
10056,EU,6,CZ,2024,CZBTI46/111223/2024-580000-04/01,275
10057,EU,6,PL,2024,PLBTIWIT-2024-000886,101
10058,EU,6,DE,2024,DEBTI27929/24-1,3600
10059,EU,6,DE,2024,DEBTI27393/24-1,3384
10060,EU,6,DE,2024,DEBTI29516/24-1,3985
10061,EU,6,FR,2024,FRBTIFR-BTI-2024-02351,218
10062,EU,6,DE,2024,DEBTI19456/24-1,1354
10063,EU,6,CZ,2024,CZBTI43/162730/2024-580000-04/01,220
10064,EU,6,DE,2024,DEBTI25389/24-1,2819
10065,EU,6,DE,2024,DEBTI32284/24-1,4675
10066,EU,6,DE,2024,DEBTI24364/24-1,2487
10067,EU,6,FR,2024,FRBTIFR-BTI-2024-04148,747
10068,EU,6,IT,2024,ITBTIIT922104-2023-BTI0803,8
10069,EU,6,DE,2024,DEBTI28611/24-1,3764
10070,EU,6,DE,2024,DEBTI26284/24-1,3067
10071,EU,6,FR,2024,FRBTIFR-BTI-2024-04213,784
10072,EU,6,DE,2024,DEBTI21561/24-1,1839
10073,EU,6,CZ,2024,CZBTI43/162729/2024-580000-04/01,219
10074,EU,6,DE,2024,DEBTI26123/24-1,3017
10075,EU,6,AT,2024,ATBTI2024000273-DEC,57
10076,EU,6,PL,2024,PLBTIWIT-2024-000908,123
10077,EU,6,DE,2024,DEBTI22892/24-1,2144
10078,EU,6,FR,2024,FRBTIFR-BTI-2024-02342,216
10079,EU,6,DE,2024,DEBTI26205/24-1,3035
10080,EU,6,DE,2024,DEBTI31587/24-1,4486
10081,EU,6,FR,2024,FRBTIFR-BTI-2024-01940,148
10082,EU,6,DE,2024,DEBTI33151/24-1,4871
10083,EU,6,DE,2024,DEBTI10202/24-1,17
10084,EU,6,DE,2024,DEBTI22906/24-1,2148
10085,EU,6,DE,2024,DEBTI22911/24-1,2150
10086,EU,6,PL,2024,PLBTIWIT-2024-000911,126
10087,EU,6,DE,2024,DEBTI22636/24-1,2074
10088,EU,6,FR,2024,FRBTIFR-BTI-2024-04575,982
10089,EU,6,DE,2024,DEBTI21464/24-1,1822
10090,EU,6,DE,2024,DEBTI12102/24-1,204
10091,EU,6,DE,2024,DEBTI21491/24-1,1827
10092,EU,6,DE,2024,DEBTI20384/24-1,1576
10093,EU,6,FR,2024,FRBTIFR-BTI-2024-01752,115
10094,EU,6,DE,2024,DEBTI8373/24-1,6200
10095,EU,6,FR,2024,FRBTIFR-BTI-2024-04616,992
10096,EU,6,PL,2024,PLBTIWIT-2024-000901,116
10097,EU,6,FR,2024,FRBTIFR-BTI-2024-04270,813
10098,EU,6,DE,2024,DEBTI3154/24-1,4463
10099,EU,6,DE,2024,DEBTI20514/24-1,1609
10100,EU,6,DE,2024,DEBTI13694/24-1,381
10101,EU,6,DE,2024,DEBTI32827/24-1,4780
10102,EU,6,FR,2024,FRBTIFR-BTI-2024-04562,973
10103,EU,6,DE,2024,DEBTI21507/24-1,1829
10104,EU,6,PL,2024,PLBTIWIT-2024-000909,124
10105,EU,6,DE,2024,DEBTI30233/24-1,4188
10106,EU,6,DE,2024,DEBTI27401/24-1,3389
10107,EU,6,DE,2024,DEBTI27517/24-1,3466
10108,EU,6,FR,2024,FRBTIFR-BTI-2024-04524,956
10109,EU,6,DE,2024,DEBTI19235/24-1,1323
10110,EU,6,FR,2024,FRBTIFR-BTI-2024-04574,981
10111,EU,6,DE,2024,DEBTI20116/24-1,1514
10112,EU,6,IT,2024,ITBTIIT922104-2023-BTI0802,7
10113,EU,6,DE,2024,DEBTI26834/24-1,3236
10114,EU,6,DE,2024,DEBTI21468/24-1,1823
10115,EU,6,DE,2024,DEBTI21531/24-1,1836
10116,EU,6,DE,2024,DEBTI23937/24-1,2437
10117,EU,6,DE,2024,DEBTI27467/24-1,3434
10118,EU,6,DE,2024,DEBTI25546/24-1,2853
10119,EU,6,DE,2024,DEBTI21448/24-1,1815
10120,EU,6,FR,2024,FRBTIFR-BTI-2024-04495,936
10121,EU,6,DE,2024,DEBTI25573/24-1,2860
10122,EU,6,DE,2024,DEBTI19493/24-1,1364
10123,EU,6,FR,2024,FRBTIFR-BTI-2024-04541,963
10124,EU,6,ES,2024,ESBTIESBTI2024SOL597,116
10125,EU,6,DE,2024,DEBTI27185/24-1,3322
10126,EU,6,DE,2024,DEBTI23132/24-1,2197
10127,EU,6,PL,2024,PLBTIWIT-2024-000900,115
10128,EU,6,DE,2024,DEBTI21975/24-1,1917
10129,EU,6,DE,2024,DEBTI31599/24-1,4509
10130,EU,6,PL,2024,PLBTIWIT-2024-000903,118
10131,EU,6,DE,2024,DEBTI26181/24-1,3024
10132,EU,6,IE,2024,IEBTIIENEN004-2024-BTI237,197
10133,EU,6,ES,2024,ESBTIESBTI2024SOL599,118
10134,EU,6,DE,2024,DEBTI14877/24-1,541
10135,EU,6,DE,2024,DEBTI11143/24-1,80
10136,EU,6,DE,2024,DEBTI6656/24-1,6113
10137,EU,6,ES,2024,ESBTIESBTI2024SOL598,117
10138,EU,6,DE,2024,DEBTI32234/24-1,4657
10139,EU,6,CZ,2024,CZBTI32/175660/2024-580000-04/01,83
10140,EU,6,CZ,2024,CZBTI45/121785/2024-580000-04/01,237
10141,EU,6,DE,2024,DEBTI12483/24-1,254
10142,EU,6,DE,2024,DEBTI21480/24-1,1825
10143,EU,6,DE,2024,DEBTI20713/24-1,1652
10144,EU,6,CZ,2024,CZBTI32/175661/2024-580000-04/01,84
10145,EU,6,DE,2024,DEBTI26203/24-1,3034
10146,EU,6,FR,2024,FRBTIFR-BTI-2024-01753,116
10147,EU,6,DE,2024,DEBTI25993/24-1,2987
10148,EU,6,DE,2024,DEBTI19513/24-1,1374
10149,EU,6,DE,2024,DEBTI21473/24-1,1824
10150,EU,6,IT,2024,ITBTIIT922104-2023-BTI0804,9
10151,EU,6,DE,2024,DEBTI21542/24-1,1837
10152,EU,6,FR,2024,FRBTIFR-BTI-2024-04060,692
10153,EU,6,IT,2024,ITBTIIT922104-2023-BTI0801,6
10154,EU,6,NL,2024,NLBTI2024-0558,186
10155,EU,6,DE,2024,DEBTI19883/24-1,1452
10156,EU,6,PL,2024,PLBTIWIT-2024-000905,120
10157,EU,6,PL,2024,PLBTIWIT-2024-000904,119
10158,EU,6,DE,2024,DEBTI28524/24-1,3740
10159,EU,6,DE,2024,DEBTI19208/24-1,1315
10160,EU,6,PL,2024,PLBTIWIT-2024-000907,122
10161,EU,6,DE,2024,DEBTI21563/24-1,1840
10162,EU,6,FR,2024,FRBTIFR-BTI-2024-01857,128
10163,EU,6,DE,2024,DEBTI23371/24-1,2260
10164,EU,6,DE,2024,DEBTI23634/24-1,2323
10165,EU,6,FR,2024,FRBTIFR-BTI-2024-04732,1050
10166,EU,6,FR,2024,FRBTIFR-BTI-2024-04569,978
10167,EU,6,FR,2024,FRBTIFR-BTI-2024-04537,959
10168,EU,6,DE,2024,DEBTI24857/24-1,2639
10169,EU,6,DE,2024,DEBTI14964/24-1,564
10170,EU,6,DE,2024,DEBTI25554/24-1,2855
10171,EU,6,DE,2024,DEBTI26426/24-1,3110
10172,EU,6,DE,2024,DEBTI25506/24-1,2841
10173,EU,6,DE,2024,DEBTI30994/24-1,4335
10174,EU,6,DE,2024,DEBTI30993/24-1,4334
10175,EU,6,DE,2024,DEBTI31599/24-2,4510
10176,EU,6,FR,2024,FRBTIFR-BTI-2024-03854,607
10177,EU,6,DE,2024,DEBTI25696/24-1,2899
10178,EU,6,CZ,2024,CZBTI43/162732/2024-580000-04/01,222
10179,EU,6,DE,2024,DEBTI27391/24-1,3383
10180,EU,6,FR,2024,FRBTIFR-BTI-2024-04056,690
10181,EU,6,FR,2024,FRBTIFR-BTI-2024-04420,899
10182,EU,6,DE,2024,DEBTI17004/24-2,825
10183,EU,6,DE,2024,DEBTI17004/24-1,824
10184,EU,6,DE,2024,DEBTI19228/24-1,1321
10185,EU,6,DE,2024,DEBTI26406/24-1,3108
10186,EU,6,FR,2024,FRBTIFR-BTI-2024-04496,937
10187,EU,6,DE,2024,DEBTI10396/24-1,34
10188,EU,6,DE,2024,DEBTI10202/24-2,18
10189,EU,6,FR,2024,FRBTIFR-BTI-2024-04700,1026
10190,EU,6,FR,2024,FRBTIFR-BTI-2024-03906,627
10191,EU,6,FR,2024,FRBTIFR-BTI-2024-04697,1023
10192,EU,6,DE,2024,DEBTI29824/24-1,4053
10193,EU,6,DE,2024,DEBTI23901/24-1,2427
10194,EU,6,DE,2024,DEBTI24036/24-1,2452
10195,EU,6,FR,2024,FRBTIFR-BTI-2024-04427,904
10196,EU,6,DE,2024,DEBTI28591/24-1,3760
10197,EU,6,CZ,2024,CZBTI31/181041/2024-580000-04/01,41
10198,EU,6,AT,2024,ATBTI2024000270-DEC,54
10199,EU,6,FR,2024,FRBTIFR-BTI-2024-03740,558
10200,EU,6,DE,2024,DEBTI31586/24-3,4485
10201,EU,6,DE,2024,DEBTI18464/24-1,1136
10202,EU,6,DE,2024,DEBTI39560/23-1,5800
10203,EU,6,DE,2024,DEBTI23717/24-1,2367
10204,EU,6,DE,2024,DEBTI31585/24-1,4480
10205,EU,6,FR,2024,FRBTIFR-BTI-2024-04265,811
10206,EU,6,FR,2024,FRBTIFR-BTI-2024-04564,975
10207,EU,6,FR,2024,FRBTIFR-BTI-2024-04505,943
10208,EU,6,FR,2024,FRBTIFR-BTI-2024-04542,964
10209,EU,6,DE,2024,DEBTI18076/24-1,1033
10210,EU,6,CZ,2024,CZBTI51/157233/2024-580000-04/01,413
10211,EU,6,DE,2024,DEBTI24102/24-1,2469
10212,EU,6,DE,2024,DEBTI24096/24-1,2465
10213,EU,6,CZ,2024,CZBTI32/175657/2024-580000-04/01,82
10214,EU,6,FR,2024,FRBTIFR-BTI-2024-03708,542
10215,EU,6,DE,2024,DEBTI23861/24-1,2414
10216,EU,6,DE,2024,DEBTI42651/23-1,5876
10217,EU,6,DE,2024,DEBTI31577/24-3,4475
10218,EU,6,FR,2024,FRBTIFR-BTI-2024-04299,836
10219,EU,6,DE,2024,DEBTI13734/24-1,382
10220,EU,6,DE,2024,DEBTI31586/24-1,4483
10221,EU,6,FR,2024,FRBTIFR-BTI-2024-04603,989
10222,EU,6,CZ,2024,CZBTI41/172351/2024-580000-04/01,184
10223,EU,6,DE,2024,DEBTI28886/24-1,3811
10224,EU,6,DE,2024,DEBTI24958/24-1,2677
10225,EU,6,FR,2024,FRBTIFR-BTI-2024-04615,991
10226,EU,6,FR,2024,FRBTIFR-BTI-2024-04632,1003
10227,EU,6,FR,2024,FRBTIFR-BTI-2024-04540,962
10228,EU,6,FR,2024,FRBTIFR-BTI-2024-04586,985
10229,EU,6,DE,2024,DEBTI31083/24-1,4368
10230,EU,6,DE,2024,DEBTI23387/24-1,2261
10231,EU,6,FR,2024,FRBTIFR-BTI-2024-04509,946
10232,EU,6,DE,2024,DEBTI25801/24-1,2938
10233,EU,6,DE,2024,DEBTI31599/24-3,4511
10234,EU,6,DE,2024,DEBTI10202/24-3,19
10235,EU,6,FR,2024,FRBTIFR-BTI-2024-04617,993
10236,EU,6,FR,2024,FRBTIFR-BTI-2024-04539,961
10237,EU,6,DE,2024,DEBTI25587/24-1,2862
10238,EU,6,DE,2024,DEBTI32167/24-1,4626
10239,EU,6,DE,2024,DEBTI27432/24-1,3409
10240,EU,6,FR,2024,FRBTIFR-BTI-2024-04514,949
10241,EU,6,DE,2024,DEBTI39652/23-1,5803
10242,EU,6,AT,2024,ATBTI2024000271-DEC,55
10243,EU,6,DE,2024,DEBTI33282/24-1,4884
